ra,dec,x_image,y_image,mjd,flux_bkg,local_bkg_flg,flags,fit_ql,deep_flg,det_id,lvf_id,obs_publisher_did,lambda,lambda_width,flux,flux_err
9.7025100,40.7689480,478.4853210449219,1191.7802734375,61036.314815923,0.43701431155204773,True,2097152,1.4881340265274048,False,6,202552201036616,ivo://irsa.ipac/spherex_qr2?2025W52_2A_0366_1/D6,4.642432689666748,0.036823295056819916,3286.26123046875,155.16958618164062
9.7025100,40.7689480,833.3087768554688,1127.5673828125,61027.2141583075,0.437825471162796,True,4297064517,0.8660702109336853,False,6,202551101068416,ivo://irsa.ipac/spherex_qr2?2025W51_1A_0684_1/D6,4.6568756103515625,0.03667706251144409,2883.048828125,165.0470428466797
9.7025100,40.7689480,832.6107177734375,1012.5841674804688,61027.215650564,0.4347265660762787,False,2097152,1.1344373226165771,False,6,202551101068426,ivo://irsa.ipac/spherex_qr2?2025W51_1A_0684_2/D6,4.691177845001221,0.036883726716041565,3124.92919921875,159.9890899658203
9.7025100,40.7689480,831.81689453125,897.7592163085938,61027.2171428095,0.4352670907974243,True,2097152,1.0763163566589355,False,6,202551101068436,ivo://irsa.ipac/spherex_qr2?2025W51_1A_0684_3/D6,4.725408554077148,0.03601251542568207,3611.0146484375,175.1325225830078
9.7025100,40.7689480,831.0059814453125,782.9067993164062,61027.2186350665,0.5213074684143066,True,2097152,0.921511709690094,False,6,202551101068446,ivo://irsa.ipac/spherex_qr2?2025W51_1A_0684_4/D6,4.759983062744141,0.03758349269628525,3244.81787109375,170.86141967773438
9.7025100,40.7689480,829.911865234375,667.8189086914062,61028.775998249504,0.5248063206672668,True,2097152,1.1426655054092407,False,6,202551201025816,ivo://irsa.ipac/spherex_qr2?2025W51_2A_0258_1/D6,4.794367790222168,0.035058703273534775,3387.508056640625,174.544677734375
9.7025100,40.7689480,829.1172485351562,552.888671875,61028.7774905065,0.5271826982498169,True,2097152,1.0193707942962646,False,6,202551201025826,ivo://irsa.ipac/spherex_qr2?2025W51_2A_0258_2/D6,4.828289031982422,0.037840668112039566,3177.563720703125,166.97633361816406
9.7025100,40.7689480,828.3612670898438,437.9697570800781,61028.7789827635,0.5583972930908203,True,2097152,1.07990300655365,False,6,202551201025836,ivo://irsa.ipac/spherex_qr2?2025W51_2A_0258_3/D6,4.863978385925293,0.036736007779836655,2696.603759765625,169.96542358398438
9.7025100,40.7689480,827.5532836914062,322.99462890625,61028.78047502,0.5646324157714844,False,2097152,1.0195096731185913,False,6,202551201025846,ivo://irsa.ipac/spherex_qr2?2025W51_2A_0258_4/D6,4.899221897125244,0.037732891738414764,3209.329345703125,172.6634979248047
9.7025100,40.7689480,826.1405639648438,208.08766174316406,61032.3749435965,0.6244639754295349,False,4565499973,1.0524855852127075,False,6,202552101027216,ivo://irsa.ipac/spherex_qr2?2025W52_1A_0272_1/D6,4.935323715209961,0.03699547424912453,3670.4111328125,188.34078979492188
9.7025100,40.7689480,825.3492431640625,92.9757308959961,61032.3764358535,0.6607568264007568,False,2097152,1.2646992206573486,False,6,202552101027226,ivo://irsa.ipac/spherex_qr2?2025W52_1A_0272_2/D6,4.972057819366455,0.035376109182834625,3341.406494140625,203.5844268798828
