wavs,fluxes,fluxerrs
4.974800093477825,0.0033648354507702194,5.077996299333356e-05
4.975600093457615,0.00330602277674839,5.300138879175244e-05
4.976400093437405,0.003204983830333962,5.495957501779502e-05
4.977200093417196,0.0030290483786129655,5.370045454908423e-05
4.978000093396986,0.002975214046114297,5.187335287716126e-05
4.978800093376776,0.002940221106802696,4.938442316738761e-05
4.9796000933565665,0.003103412206088108,4.88013238905367e-05
4.980400093336357,0.003186981666404725,4.963168435300801e-05
4.981200093316147,0.0034592185939331353,5.197957348564246e-05
4.982000093295937,0.0031934055901244765,5.317530551448997e-05
4.982800093275728,0.003416969030346084,5.3760665402743715e-05
4.983600093255518,0.0036743268210538745,5.332166728955337e-05
4.984400093235308,0.00373205425072263,5.1662627802510025e-05
4.985200093215099,0.0037422554533419763,5.118537169585506e-05
4.986000093194889,0.003474149467736959,5.117983084345587e-05
4.986800093174679,0.003374491563040355,5.149428040868351e-05
4.9876000931544695,0.0032247572949244316,5.069018567705485e-05
4.98840009313426,0.003316280196236544,5.074161006005215e-05
4.98920009311405,0.0032484682062964665,5.121154990493887e-05
4.99000009309384,0.003153612683180339,5.18428073607108e-05
4.990800093073631,0.003161528008754183,5.216879230302033e-05
4.991600093053421,0.0031953774590246036,5.3037378679833646e-05
4.992400093033211,0.003188352901145754,5.2629422626155975e-05
4.993200093013002,0.0032243164632926504,5.1054308852281785e-05
4.994000092992792,0.0033267319602387478,5.040170588564274e-05
4.994800092972582,0.0034572231693546914,4.9723733913267444e-05
4.9956000929523725,0.00339169045423003,4.96894023514154e-05
4.996400092932163,0.0032965694796601875,5.086725098254295e-05
4.997200092911953,0.003043807210060041,5.243965267326916e-05
4.998000092891743,0.0029704587047611553,5.3155121956290785e-05
4.998800092871534,0.0030481407787117352,5.262338829983806e-05
4.999600092851324,0.0029953545471452275,5.1973074999060366e-05
5.000400092831114,0.0030290405958335476,4.993604696036959e-05
5.001200092810905,0.0030407165187838897,4.898841203700065e-05
5.002000092790695,0.0030874113313716983,4.963306089451876e-05
5.002800092770485,0.0033070918589937106,5.106015592610129e-05
5.0036000927502755,0.0033647582236517363,5.1386893819558866e-05
5.004400092730066,0.0034104139357087684,5.216424375665575e-05
5.005200092709856,0.0033890808053764028,5.277085412318166e-05
5.006000092689646,0.0033070803479374636,5.192869820915509e-05
5.006800092669437,0.0032070548305622665,5.1344020351476474e-05
5.007600092649227,0.003226953054062451,5.055692640232446e-05
5.008400092629017,0.0032855396692590246,4.947204918744623e-05
5.009200092608808,0.003296320157362466,4.9516873255923815e-05
5.010000092588598,0.0032243947084393634,5.018931326136693e-05
5.010800092568388,0.0032776284063563664,5.053233056885021e-05
5.0116000925481785,0.003347221402118763,5.220048982410349e-05
5.012400092527969,0.0035517032011007105,5.326101485975768e-05
5.013200092507759,0.0034247647238591205,5.268610335818024e-05
5.014000092487549,0.003503778221524252,5.1653043936560866e-05
5.01480009246734,0.0033346440457114406,5.1099595103661086e-05
5.01560009244713,0.003268666822794541,5.0258902048472185e-05
5.01640009242692,0.0032314030400856972,4.993890406917751e-05
5.017200092406711,0.0031631057991545843,5.0839666769672135e-05
5.018000092386501,0.0033050906361550524,5.1147646364205476e-05
5.018800092366291,0.0032566234674060806,5.119243544246789e-05
5.0196000923460815,0.00317771834131957,5.181279018712895e-05
5.020400092325872,0.0033007072445898453,5.333555728896047e-05
5.021200092305662,0.0033932014507334213,5.3527555596586016e-05
5.022000092285452,0.003424397760050593,5.286960080813021e-05
5.022800092265243,0.003279127087039118,5.0896179560338205e-05
5.023600092245033,0.003267660257913972,4.928020601901938e-05
